id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.springframework.security.oauth.common.signature.SharedConsumerSecretImpl	SharedConsumerSecretImpl(java.lang.String)	0	[false]		public	false	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/common/signature/SharedConsumerSecretImpl.java
2	org.springframework.security.oauth.common.signature.SharedConsumerSecretImpl	getConsumerSecret()	3	[]		public	true	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/common/signature/SharedConsumerSecretImpl.java
3	org.springframework.security.oauth.common.signature.SharedConsumerSecret	getConsumerSecret()	0	[]		public	true	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/common/signature/SharedConsumerSecret.java
4	org.springframework.security.oauth.consumer.BaseProtectedResourceDetails	getId()	5	[]		public	true	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/BaseProtectedResourceDetails.java
6	org.springframework.security.oauth.consumer.BaseProtectedResourceDetails	setId(java.lang.String)	0	[false]		public	false	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/BaseProtectedResourceDetails.java
7	org.springframework.security.oauth.consumer.BaseProtectedResourceDetails	getConsumerKey()	8	[]		public	true	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/BaseProtectedResourceDetails.java
9	org.springframework.security.oauth.consumer.BaseProtectedResourceDetails	setConsumerKey(java.lang.String)	0	[false]		public	false	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/BaseProtectedResourceDetails.java
10	org.springframework.security.oauth.consumer.BaseProtectedResourceDetails	getSignatureMethod()	11	[]		public	true	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/BaseProtectedResourceDetails.java
12	org.springframework.security.oauth.consumer.BaseProtectedResourceDetails	setSignatureMethod(java.lang.String)	0	[false]		public	false	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/BaseProtectedResourceDetails.java
13	org.springframework.security.oauth.consumer.BaseProtectedResourceDetails	getSharedSecret()	14	[]		public	true	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/BaseProtectedResourceDetails.java
15	org.springframework.security.oauth.consumer.BaseProtectedResourceDetails	setSharedSecret(org.springframework.security.oauth.common.signature.SignatureSecret)	0	[false]		public	false	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/BaseProtectedResourceDetails.java
16	org.springframework.security.oauth.consumer.BaseProtectedResourceDetails	getRequestTokenURL()	17	[]		public	true	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/BaseProtectedResourceDetails.java
18	org.springframework.security.oauth.consumer.BaseProtectedResourceDetails	setRequestTokenURL(java.lang.String)	0	[false]		public	false	/home/nima/Developer/taint-benchmarks/spring-security-oauth/spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/BaseProtectedResourceDetails.java
